distance,sector,rel,attacker_heading,target_heading,target_speed,target_aspect,total,kind_primary,kind_secondary,kind_tertiary
17,stern,3,1,1,5,bow_stern,0.4166666666666667,0.4166666666666667,,
17,stern,3,1,2,0,broadside,1.8333333333333333,1.8333333333333333,,
17,stern,3,1,2,1,broadside,1.0833333333333333,1.0833333333333333,,
17,stern,3,1,2,2,broadside,0.6666666666666666,0.6666666666666666,,
17,stern,3,1,2,3,broadside,0.6666666666666666,0.6666666666666666,,
17,stern,3,1,2,4,broadside,0.3333333333333333,0.3333333333333333,,
17,stern,3,1,2,5,broadside,0.3333333333333333,0.3333333333333333,,
17,stern,3,1,3,0,broadside,1.8333333333333333,1.8333333333333333,,
17,stern,3,1,3,1,broadside,1.0833333333333333,1.0833333333333333,,
17,stern,3,1,3,2,broadside,0.6666666666666666,0.6666666666666666,,
17,stern,3,1,3,3,broadside,0.6666666666666666,0.6666666666666666,,
17,stern,3,1,3,4,broadside,0.3333333333333333,0.3333333333333333,,
17,stern,3,1,3,5,broadside,0.3333333333333333,0.3333333333333333,,
17,stern,3,1,4,0,bow_stern,1.9166666666666667,1.9166666666666667,,
17,stern,3,1,4,1,bow_stern,1.1666666666666667,1.1666666666666667,,
17,stern,3,1,4,2,bow_stern,0.75,0.75,,
17,stern,3,1,4,3,bow_stern,0.75,0.75,,
17,stern,3,1,4,4,bow_stern,0.4166666666666667,0.4166666666666667,,
17,stern,3,1,4,5,bow_stern,0.4166666666666667,0.4166666666666667,,
17,stern,3,1,5,0,broadside,1.8333333333333333,1.8333333333333333,,
17,stern,3,1,5,1,broadside,1.0833333333333333,1.0833333333333333,,
17,stern,3,1,5,2,broadside,0.6666666666666666,0.6666666666666666,,
17,stern,3,1,5,3,broadside,0.6666666666666666,0.6666666666666666,,
17,stern,3,1,5,4,broadside,0.3333333333333333,0.3333333333333333,,
17,stern,3,1,5,5,broadside,0.3333333333333333,0.3333333333333333,,
17,stern,3,1,6,0,broadside,1.8333333333333333,1.8333333333333333,,
17,stern,3,1,6,1,broadside,1.0833333333333333,1.0833333333333333,,
17,stern,3,1,6,2,broadside,0.6666666666666666,0.6666666666666666,,
17,stern,3,1,6,3,broadside,0.6666666666666666,0.6666666666666666,,
17,stern,3,1,6,4,broadside,0.3333333333333333,0.3333333333333333,,
17,stern,3,1,6,5,broadside,0.3333333333333333,0.3333333333333333,,
17,port,5,1,1,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
17,port,5,1,1,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
17,port,5,1,1,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,port,5,1,1,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,port,5,1,1,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,port,5,1,1,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,port,5,1,2,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
17,port,5,1,2,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
17,port,5,1,2,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,port,5,1,2,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,port,5,1,2,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,port,5,1,2,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,port,5,1,3,0,bow_stern,4.138888888888888,3.3055555555555554,0.8333333333333334,
17,port,5,1,3,1,bow_stern,2.388888888888889,2.0555555555555554,0.3333333333333333,
17,port,5,1,3,2,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
17,port,5,1,3,3,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
17,port,5,1,3,4,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
17,port,5,1,3,5,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
17,port,5,1,4,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
17,port,5,1,4,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
17,port,5,1,4,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,port,5,1,4,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,port,5,1,4,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,port,5,1,4,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,port,5,1,5,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
17,port,5,1,5,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
17,port,5,1,5,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,port,5,1,5,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,port,5,1,5,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,port,5,1,5,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,port,5,1,6,0,bow_stern,4.138888888888888,3.3055555555555554,0.8333333333333334,
17,port,5,1,6,1,bow_stern,2.388888888888889,2.0555555555555554,0.3333333333333333,
17,port,5,1,6,2,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
17,port,5,1,6,3,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
17,port,5,1,6,4,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
17,port,5,1,6,5,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
17,starboard,2,1,1,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
17,starboard,2,1,1,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
17,starboard,2,1,1,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,2,1,1,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,2,1,1,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,2,1,1,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,2,1,2,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
17,starboard,2,1,2,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
17,starboard,2,1,2,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,2,1,2,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,2,1,2,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,2,1,2,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,2,1,3,0,bow_stern,4.138888888888888,3.3055555555555554,0.8333333333333334,
17,starboard,2,1,3,1,bow_stern,2.388888888888889,2.0555555555555554,0.3333333333333333,
17,starboard,2,1,3,2,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
17,starboard,2,1,3,3,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
17,starboard,2,1,3,4,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
17,starboard,2,1,3,5,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
17,starboard,2,1,4,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
17,starboard,2,1,4,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
17,starboard,2,1,4,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,2,1,4,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,2,1,4,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,2,1,4,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,2,1,5,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
17,starboard,2,1,5,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
17,starboard,2,1,5,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,2,1,5,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,2,1,5,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,2,1,5,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,2,1,6,0,bow_stern,4.138888888888888,3.3055555555555554,0.8333333333333334,
17,starboard,2,1,6,1,bow_stern,2.388888888888889,2.0555555555555554,0.3333333333333333,
17,starboard,2,1,6,2,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
17,starboard,2,1,6,3,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
17,starboard,2,1,6,4,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
17,starboard,2,1,6,5,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
17,bow,0,1,1,0,bow_stern,1.9166666666666667,1.9166666666666667,,
17,bow,0,1,1,1,bow_stern,1.1666666666666667,1.1666666666666667,,
17,bow,0,1,1,2,bow_stern,0.75,0.75,,
17,bow,0,1,1,3,bow_stern,0.75,0.75,,
17,bow,0,1,1,4,bow_stern,0.4166666666666667,0.4166666666666667,,
17,bow,0,1,1,5,bow_stern,0.4166666666666667,0.4166666666666667,,
17,bow,0,1,2,0,broadside,1.8333333333333333,1.8333333333333333,,
17,bow,0,1,2,1,broadside,1.0833333333333333,1.0833333333333333,,
17,bow,0,1,2,2,broadside,0.6666666666666666,0.6666666666666666,,
17,bow,0,1,2,3,broadside,0.6666666666666666,0.6666666666666666,,
17,bow,0,1,2,4,broadside,0.3333333333333333,0.3333333333333333,,
17,bow,0,1,2,5,broadside,0.3333333333333333,0.3333333333333333,,
17,bow,0,1,3,0,broadside,1.8333333333333333,1.8333333333333333,,
17,bow,0,1,3,1,broadside,1.0833333333333333,1.0833333333333333,,
17,bow,0,1,3,2,broadside,0.6666666666666666,0.6666666666666666,,
17,bow,0,1,3,3,broadside,0.6666666666666666,0.6666666666666666,,
17,bow,0,1,3,4,broadside,0.3333333333333333,0.3333333333333333,,
17,bow,0,1,3,5,broadside,0.3333333333333333,0.3333333333333333,,
17,bow,0,1,4,0,bow_stern,1.9166666666666667,1.9166666666666667,,
17,bow,0,1,4,1,bow_stern,1.1666666666666667,1.1666666666666667,,
17,bow,0,1,4,2,bow_stern,0.75,0.75,,
17,bow,0,1,4,3,bow_stern,0.75,0.75,,
17,bow,0,1,4,4,bow_stern,0.4166666666666667,0.4166666666666667,,
17,bow,0,1,4,5,bow_stern,0.4166666666666667,0.4166666666666667,,
17,bow,0,1,5,0,broadside,1.8333333333333333,1.8333333333333333,,
17,bow,0,1,5,1,broadside,1.0833333333333333,1.0833333333333333,,
17,bow,0,1,5,2,broadside,0.6666666666666666,0.6666666666666666,,
17,bow,0,1,5,3,broadside,0.6666666666666666,0.6666666666666666,,
17,bow,0,1,5,4,broadside,0.3333333333333333,0.3333333333333333,,
17,bow,0,1,5,5,broadside,0.3333333333333333,0.3333333333333333,,
17,bow,0,1,6,0,broadside,1.8333333333333333,1.8333333333333333,,
17,bow,0,1,6,1,broadside,1.0833333333333333,1.0833333333333333,,
17,bow,0,1,6,2,broadside,0.6666666666666666,0.6666666666666666,,
17,bow,0,1,6,3,broadside,0.6666666666666666,0.6666666666666666,,
17,bow,0,1,6,4,broadside,0.3333333333333333,0.3333333333333333,,
17,bow,0,1,6,5,broadside,0.3333333333333333,0.3333333333333333,,
17,starboard,1,1,1,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
17,starboard,1,1,1,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
17,starboard,1,1,1,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,1,1,1,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,1,1,1,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,1,1,1,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,1,1,2,0,bow_stern,4.138888888888888,3.3055555555555554,0.8333333333333334,
17,starboard,1,1,2,1,bow_stern,2.388888888888889,2.0555555555555554,0.3333333333333333,
17,starboard,1,1,2,2,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
17,starboard,1,1,2,3,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
17,starboard,1,1,2,4,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
17,starboard,1,1,2,5,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
17,starboard,1,1,3,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
17,starboard,1,1,3,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
17,starboard,1,1,3,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,1,1,3,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,1,1,3,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,1,1,3,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,1,1,4,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
17,starboard,1,1,4,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
17,starboard,1,1,4,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,1,1,4,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,1,1,4,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,1,1,4,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,1,1,5,0,bow_stern,4.138888888888888,3.3055555555555554,0.8333333333333334,
17,starboard,1,1,5,1,bow_stern,2.388888888888889,2.0555555555555554,0.3333333333333333,
17,starboard,1,1,5,2,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
17,starboard,1,1,5,3,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
17,starboard,1,1,5,4,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
17,starboard,1,1,5,5,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
17,starboard,1,1,6,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
17,starboard,1,1,6,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
17,starboard,1,1,6,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,1,1,6,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
17,starboard,1,1,6,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
17,starboard,1,1,6,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
18,port,4,1,1,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
18,port,4,1,1,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
18,port,4,1,1,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
18,port,4,1,1,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
18,port,4,1,1,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
18,port,4,1,1,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
18,port,4,1,2,0,bow_stern,4.138888888888888,3.3055555555555554,0.8333333333333334,
18,port,4,1,2,1,bow_stern,2.388888888888889,2.0555555555555554,0.3333333333333333,
18,port,4,1,2,2,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
18,port,4,1,2,3,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
18,port,4,1,2,4,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
18,port,4,1,2,5,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
18,port,4,1,3,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
18,port,4,1,3,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
18,port,4,1,3,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
18,port,4,1,3,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
18,port,4,1,3,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
18,port,4,1,3,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
18,port,4,1,4,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
18,port,4,1,4,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
18,port,4,1,4,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
18,port,4,1,4,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
18,port,4,1,4,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
18,port,4,1,4,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
18,port,4,1,5,0,bow_stern,4.138888888888888,3.3055555555555554,0.8333333333333334,
18,port,4,1,5,1,bow_stern,2.388888888888889,2.0555555555555554,0.3333333333333333,
18,port,4,1,5,2,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
18,port,4,1,5,3,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
18,port,4,1,5,4,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
18,port,4,1,5,5,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
18,port,4,1,6,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
18,port,4,1,6,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
18,port,4,1,6,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
18,port,4,1,6,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
18,port,4,1,6,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
18,port,4,1,6,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
18,stern,3,1,1,0,bow_stern,1.9166666666666667,1.9166666666666667,,
18,stern,3,1,1,1,bow_stern,1.1666666666666667,1.1666666666666667,,
18,stern,3,1,1,2,bow_stern,0.75,0.75,,
18,stern,3,1,1,3,bow_stern,0.75,0.75,,
18,stern,3,1,1,4,bow_stern,0.4166666666666667,0.4166666666666667,,
18,stern,3,1,1,5,bow_stern,0.4166666666666667,0.4166666666666667,,
18,stern,3,1,2,0,broadside,1.8333333333333333,1.8333333333333333,,
18,stern,3,1,2,1,broadside,1.0833333333333333,1.0833333333333333,,
18,stern,3,1,2,2,broadside,0.6666666666666666,0.6666666666666666,,
18,stern,3,1,2,3,broadside,0.6666666666666666,0.6666666666666666,,
18,stern,3,1,2,4,broadside,0.3333333333333333,0.3333333333333333,,
18,stern,3,1,2,5,broadside,0.3333333333333333,0.3333333333333333,,
18,stern,3,1,3,0,broadside,1.8333333333333333,1.8333333333333333,,
18,stern,3,1,3,1,broadside,1.0833333333333333,1.0833333333333333,,
18,stern,3,1,3,2,broadside,0.6666666666666666,0.6666666666666666,,
18,stern,3,1,3,3,broadside,0.6666666666666666,0.6666666666666666,,
18,stern,3,1,3,4,broadside,0.3333333333333333,0.3333333333333333,,
18,stern,3,1,3,5,broadside,0.3333333333333333,0.3333333333333333,,
18,stern,3,1,4,0,bow_stern,1.9166666666666667,1.9166666666666667,,
18,stern,3,1,4,1,bow_stern,1.1666666666666667,1.1666666666666667,,
18,stern,3,1,4,2,bow_stern,0.75,0.75,,
18,stern,3,1,4,3,bow_stern,0.75,0.75,,
18,stern,3,1,4,4,bow_stern,0.4166666666666667,0.4166666666666667,,
18,stern,3,1,4,5,bow_stern,0.4166666666666667,0.4166666666666667,,
18,stern,3,1,5,0,broadside,1.8333333333333333,1.8333333333333333,,
18,stern,3,1,5,1,broadside,1.0833333333333333,1.0833333333333333,,
18,stern,3,1,5,2,broadside,0.6666666666666666,0.6666666666666666,,
18,stern,3,1,5,3,broadside,0.6666666666666666,0.6666666666666666,,
18,stern,3,1,5,4,broadside,0.3333333333333333,0.3333333333333333,,
18,stern,3,1,5,5,broadside,0.3333333333333333,0.3333333333333333,,
18,stern,3,1,6,0,broadside,1.8333333333333333,1.8333333333333333,,
18,stern,3,1,6,1,broadside,1.0833333333333333,1.0833333333333333,,
18,stern,3,1,6,2,broadside,0.6666666666666666,0.6666666666666666,,
18,stern,3,1,6,3,broadside,0.6666666666666666,0.6666666666666666,,
18,stern,3,1,6,4,broadside,0.3333333333333333,0.3333333333333333,,
18,stern,3,1,6,5,broadside,0.3333333333333333,0.3333333333333333,,
18,starboard,2,1,1,0,bow_stern,4.138888888888888,3.3055555555555554,0.8333333333333334,
18,starboard,2,1,1,1,bow_stern,2.388888888888889,2.0555555555555554,0.3333333333333333,
18,starboard,2,1,1,2,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
18,starboard,2,1,1,3,bow_stern,1.4444444444444444,1.3611111111111112,0.08333333333333333,
18,starboard,2,1,1,4,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
18,starboard,2,1,1,5,bow_stern,0.8055555555555556,0.8055555555555556,0.0,
18,starboard,2,1,2,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
18,starboard,2,1,2,1,broadside,2.1944444444444446,1.9166666666666667,0.2777777777777778,
18,starboard,2,1,2,2,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
18,starboard,2,1,2,3,broadside,1.277777777777778,1.2222222222222223,0.05555555555555555,
18,starboard,2,1,2,4,broadside,0.6944444444444444,0.6944444444444444,0.0,
18,starboard,2,1,2,5,broadside,0.6944444444444444,0.6944444444444444,0.0,
18,starboard,2,1,3,0,broadside,3.944444444444444,3.1666666666666665,0.7777777777777778,
